R,M,B,4s,6s,SR,sumpts_r,sumpts_4,sumpts_6,sumpts_50,sumpts_100,sumpts_sr,total
22.00,29.00,18.00,2.00,0.00,122.22,11.00,1.00,0.00,0.00,0.00,0.00,12.00
6.00,16.00,9.00,0.00,0.00,66.66,3.00,0.00,0.00,0.00,0.00,-1.00,2.00
17.00,27.00,16.00,0.00,1.00,106.25,8.50,0.00,1.00,0.00,0.00,0.00,9.50
14.00,24.00,16.00,1.00,0.00,87.50,7.00,0.50,0.00,0.00,0.00,0.00,7.50
1.00,2.00,2.00,0.00,0.00,50.00,0.50,0.00,0.00,0.00,0.00,-2.00,-1.50
11.00,12.00,9.00,1.00,0.00,122.22,5.50,0.50,0.00,0.00,0.00,0.00,6.00
0.00,10.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,-3.00
14.00,12.00,8.00,3.00,0.00,175.00,7.00,1.50,0.00,0.00,0.00,0.00,8.50
6.00,9.00,8.00,0.00,0.00,75.00,3.00,0.00,0.00,0.00,0.00,0.00,3.00
1.00,14.00,4.00,0.00,0.00,25.00,0.50,0.00,0.00,0.00,0.00,-3.00,-2.50
0.00,7.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,-3.00
29.00,37.00,27.00,5.00,0.00,107.40,14.50,2.50,0.00,0.00,0.00,0.00,17.00
4.00,16.00,11.00,0.00,0.00,36.36,2.00,0.00,0.00,0.00,0.00,-3.00,-1.00
1.00,6.00,3.00,0.00,0.00,33.33,0.50,0.00,0.00,0.00,0.00,-3.00,-2.50
3.00,10.00,4.00,0.00,0.00,75.00,1.50,0.00,0.00,0.00,0.00,0.00,1.50
33.00,41.00,22.00,5.00,1.00,150.00,16.50,2.50,1.00,0.00,0.00,0.00,20.00
8.00,21.00,15.00,0.00,0.00,53.33,4.00,0.00,0.00,0.00,0.00,-2.00,2.00
0.00,4.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,-3.00
3.00,15.00,12.00,0.00,0.00,25.00,1.50,0.00,0.00,0.00,0.00,-3.00,-1.50
1.00,4.00,5.00,0.00,0.00,20.00,0.50,0.00,0.00,0.00,0.00,-3.00,-2.50
13.00,23.00,15.00,2.00,0.00,86.66,6.50,1.00,0.00,0.00,0.00,0.00,7.50
32.00,55.00,36.00,2.00,1.00,88.88,16.00,1.00,1.00,0.00,0.00,0.00,18.00
9.00,11.00,8.00,1.00,0.00,112.50,4.50,0.50,0.00,0.00,0.00,0.00,5.00
17.00,32.00,20.00,1.00,0.00,85.00,8.50,0.50,0.00,0.00,0.00,0.00,9.00
11.00,12.00,10.00,1.00,0.00,110.00,5.50,0.50,0.00,0.00,0.00,0.00,6.00
44.00,46.00,32.00,5.00,1.00,137.50,22.00,2.50,1.00,0.00,0.00,0.00,25.50
52.00,57.00,43.00,8.00,0.00,120.93,26.00,4.00,0.00,4.00,0.00,0.00,34.00
29.00,44.00,19.00,2.00,1.00,152.63,14.50,1.00,1.00,0.00,0.00,0.00,16.50
58.00,33.00,26.00,3.00,5.00,223.07,29.00,1.50,5.00,4.00,0.00,0.00,39.50
42.00,26.00,24.00,7.00,1.00,175.00,21.00,3.50,1.00,0.00,0.00,0.00,25.50
44.00,65.00,31.00,5.00,1.00,141.93,22.00,2.50,1.00,0.00,0.00,0.00,25.50
22.00,28.00,20.00,1.00,1.00,110.00,11.00,0.50,1.00,0.00,0.00,0.00,12.50
12.00,16.00,11.00,1.00,0.00,109.09,6.00,0.50,0.00,0.00,0.00,0.00,6.50
48.00,30.00,21.00,6.00,2.00,228.57,24.00,3.00,2.00,0.00,0.00,0.00,29.00
14.00,19.00,9.00,0.00,1.00,155.55,7.00,0.00,1.00,0.00,0.00,0.00,8.00
9.00,9.00,3.00,2.00,0.00,300.00,4.50,1.00,0.00,0.00,0.00,0.00,5.50
69.00,60.00,45.00,9.00,2.00,153.33,34.50,4.50,2.00,4.00,0.00,0.00,45.00
34.00,32.00,22.00,4.00,1.00,154.54,17.00,2.00,1.00,0.00,0.00,0.00,20.00
6.00,22.00,8.00,0.00,0.00,75.00,3.00,0.00,0.00,0.00,0.00,0.00,3.00
34.00,29.00,20.00,1.00,2.00,170.00,17.00,0.50,2.00,0.00,0.00,0.00,19.50
16.00,20.00,14.00,0.00,1.00,114.28,8.00,0.00,1.00,0.00,0.00,0.00,9.00
10.00,10.00,7.00,0.00,1.00,142.85,5.00,0.00,1.00,0.00,0.00,0.00,6.00
6.00,9.00,4.00,1.00,0.00,150.00,3.00,0.50,0.00,0.00,0.00,0.00,3.50
0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,-3.00
4.00,12.00,8.00,0.00,0.00,50.00,2.00,0.00,0.00,0.00,0.00,-2.00,0.00
81.00,76.00,48.00,4.00,8.00,168.75,40.50,2.00,8.00,4.00,0.00,0.00,54.50
9.00,18.00,10.00,0.00,1.00,90.00,4.50,0.00,1.00,0.00,0.00,0.00,5.50
16.00,26.00,19.00,1.00,0.00,84.21,8.00,0.50,0.00,0.00,0.00,0.00,8.50
36.00,46.00,23.00,1.00,2.00,156.52,18.00,0.50,2.00,0.00,0.00,0.00,20.50
33.00,26.00,14.00,2.00,3.00,235.71,16.50,1.00,3.00,0.00,0.00,0.00,20.50
40.00,42.00,30.00,3.00,1.00,133.33,20.00,1.50,1.00,0.00,0.00,0.00,22.50
8.00,14.00,8.00,1.00,0.00,100.00,4.00,0.50,0.00,0.00,0.00,0.00,4.50
33.00,52.00,30.00,4.00,0.00,110.00,16.50,2.00,0.00,0.00,0.00,0.00,18.50
6.00,17.00,10.00,0.00,0.00,60.00,3.00,0.00,0.00,0.00,0.00,-1.00,2.00
10.00,26.00,14.00,0.00,0.00,71.42,5.00,0.00,0.00,0.00,0.00,0.00,5.00
6.00,18.00,8.00,0.00,0.00,75.00,3.00,0.00,0.00,0.00,0.00,0.00,3.00
9.00,10.00,10.00,1.00,0.00,90.00,4.50,0.50,0.00,0.00,0.00,0.00,5.00
9.00,11.00,10.00,0.00,0.00,90.00,4.50,0.00,0.00,0.00,0.00,0.00,4.50
15.00,25.00,18.00,3.00,0.00,83.33,7.50,1.50,0.00,0.00,0.00,0.00,9.00
66.00,71.00,44.00,7.00,1.00,150.00,33.00,3.50,1.00,4.00,0.00,0.00,41.50
11.00,18.00,14.00,0.00,1.00,78.57,5.50,0.00,1.00,0.00,0.00,0.00,6.50
30.00,26.00,23.00,2.00,1.00,130.43,15.00,1.00,1.00,0.00,0.00,0.00,17.00
1.00,9.00,7.00,0.00,0.00,14.28,0.50,0.00,0.00,0.00,0.00,-3.00,-2.50
44.00,40.00,29.00,5.00,1.00,151.72,22.00,2.50,1.00,0.00,0.00,0.00,25.50
45.00,42.00,27.00,5.00,1.00,166.66,22.50,2.50,1.00,0.00,0.00,0.00,26.00
19.00,30.00,21.00,1.00,0.00,90.47,9.50,0.50,0.00,0.00,0.00,0.00,10.00
4.00,6.00,5.00,0.00,0.00,80.00,2.00,0.00,0.00,0.00,0.00,0.00,2.00
25.00,30.00,17.00,3.00,1.00,147.05,12.50,1.50,1.00,0.00,0.00,0.00,15.00
4.00,4.00,5.00,1.00,0.00,80.00,2.00,0.50,0.00,0.00,0.00,0.00,2.50
2.00,2.00,3.00,0.00,0.00,66.66,1.00,0.00,0.00,0.00,0.00,-1.00,0.00
6.00,9.00,6.00,0.00,0.00,100.00,3.00,0.00,0.00,0.00,0.00,0.00,3.00
1.00,2.00,1.00,0.00,0.00,100.00,0.50,0.00,0.00,0.00,0.00,0.00,0.50
1.00,2.00,4.00,0.00,0.00,25.00,0.50,0.00,0.00,0.00,0.00,-3.00,-2.50
7.00,16.00,5.00,1.00,0.00,140.00,3.50,0.50,0.00,0.00,0.00,0.00,4.00
103.00,92.00,64.00,6.00,9.00,160.93,51.50,3.00,9.00,4.00,8.00,0.00,75.50
6.00,6.00,5.00,1.00,0.00,120.00,3.00,0.50,0.00,0.00,0.00,0.00,3.50
13.00,22.00,11.00,1.00,0.00,118.18,6.50,0.50,0.00,0.00,0.00,0.00,7.00
5.00,21.00,11.00,0.00,0.00,45.45,2.50,0.00,0.00,0.00,0.00,-3.00,-0.50
23.00,26.00,15.00,3.00,0.00,153.33,11.50,1.50,0.00,0.00,0.00,0.00,13.00
58.00,79.00,48.00,4.00,2.00,120.83,29.00,2.00,2.00,4.00,0.00,0.00,37.00
57.00,81.00,48.00,8.00,0.00,118.75,28.50,4.00,0.00,4.00,0.00,0.00,36.50
0.00,6.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,-3.00
28.00,24.00,12.00,3.00,1.00,233.33,14.00,1.50,1.00,0.00,0.00,0.00,16.50
12.00,12.00,8.00,0.00,1.00,150.00,6.00,0.00,1.00,0.00,0.00,0.00,7.00
7.00,6.00,3.00,0.00,1.00,233.33,3.50,0.00,1.00,0.00,0.00,0.00,4.50
8.00,7.00,5.00,2.00,0.00,160.00,4.00,1.00,0.00,0.00,0.00,0.00,5.00
9.00,12.00,10.00,2.00,0.00,90.00,4.50,1.00,0.00,0.00,0.00,0.00,5.50
24.00,19.00,26.00,4.00,0.00,92.30,12.00,2.00,0.00,0.00,0.00,0.00,14.00
13.00,11.00,6.00,0.00,1.00,216.66,6.50,0.00,1.00,0.00,0.00,0.00,7.50
26.00,32.00,24.00,2.00,1.00,108.33,13.00,1.00,1.00,0.00,0.00,0.00,15.00
23.00,44.00,21.00,0.00,0.00,109.52,11.50,0.00,0.00,0.00,0.00,0.00,11.50
27.00,33.00,22.00,1.00,0.00,122.72,13.50,0.50,0.00,0.00,0.00,0.00,14.00
2.00,14.00,4.00,0.00,0.00,50.00,1.00,0.00,0.00,0.00,0.00,-2.00,-1.00
4.00,6.00,3.00,0.00,0.00,133.33,2.00,0.00,0.00,0.00,0.00,0.00,2.00
14.00,11.00,12.00,1.00,0.00,116.66,7.00,0.50,0.00,0.00,0.00,0.00,7.50
6.00,22.00,12.00,1.00,0.00,50.00,3.00,0.50,0.00,0.00,0.00,-2.00,1.50
26.00,24.00,17.00,3.00,1.00,152.94,13.00,1.50,1.00,0.00,0.00,0.00,15.50
41.00,44.00,34.00,4.00,0.00,120.58,20.50,2.00,0.00,0.00,0.00,0.00,22.50
8.00,23.00,13.00,0.00,0.00,61.53,4.00,0.00,0.00,0.00,0.00,-1.00,3.00
20.00,27.00,15.00,0.00,0.00,133.33,10.00,0.00,0.00,0.00,0.00,0.00,10.00
33.00,24.00,14.00,3.00,2.00,235.71,16.50,1.50,2.00,0.00,0.00,0.00,20.00
7.00,3.00,3.00,1.00,0.00,233.33,3.50,0.50,0.00,0.00,0.00,0.00,4.00
1.00,6.00,3.00,0.00,0.00,33.33,0.50,0.00,0.00,0.00,0.00,-3.00,-2.50
87.00,89.00,56.00,8.00,4.00,155.35,43.50,4.00,4.00,4.00,0.00,0.00,55.50
4.00,4.00,4.00,1.00,0.00,100.00,2.00,0.50,0.00,0.00,0.00,0.00,2.50
4.00,14.00,7.00,0.00,0.00,57.14,2.00,0.00,0.00,0.00,0.00,-2.00,0.00
52.00,67.00,39.00,6.00,0.00,133.33,26.00,3.00,0.00,4.00,0.00,0.00,33.00
8.00,9.00,6.00,1.00,0.00,133.33,4.00,0.50,0.00,0.00,0.00,0.00,4.50
2.00,4.00,3.00,0.00,0.00,66.66,1.00,0.00,0.00,0.00,0.00,-1.00,0.00
26.00,44.00,28.00,3.00,1.00,92.85,13.00,1.50,1.00,0.00,0.00,0.00,15.50
15.00,19.00,10.00,3.00,0.00,150.00,7.50,1.50,0.00,0.00,0.00,0.00,9.00
52.00,68.00,43.00,4.00,3.00,120.93,26.00,2.00,3.00,4.00,0.00,0.00,35.00
36.00,38.00,34.00,2.00,1.00,105.88,18.00,1.00,1.00,0.00,0.00,0.00,20.00
3.00,3.00,5.00,0.00,0.00,60.00,1.50,0.00,0.00,0.00,0.00,-1.00,0.50
15.00,31.00,22.00,1.00,0.00,68.18,7.50,0.50,0.00,0.00,0.00,-1.00,7.00
73.00,78.00,52.00,6.00,2.00,140.38,36.50,3.00,2.00,4.00,0.00,0.00,45.50
26.00,49.00,24.00,3.00,0.00,108.33,13.00,1.50,0.00,0.00,0.00,0.00,14.50
15.00,20.00,12.00,1.00,0.00,125.00,7.50,0.50,0.00,0.00,0.00,0.00,8.00
16.00,17.00,10.00,1.00,0.00,160.00,8.00,0.50,0.00,0.00,0.00,0.00,8.50
10.00,16.00,13.00,2.00,0.00,76.92,5.00,1.00,0.00,0.00,0.00,0.00,6.00
86.00,90.00,58.00,7.00,4.00,148.27,43.00,3.50,4.00,4.00,0.00,0.00,54.50
41.00,47.00,35.00,5.00,1.00,117.14,20.50,2.50,1.00,0.00,0.00,0.00,24.00
34.00,28.00,13.00,4.00,2.00,261.53,17.00,2.00,2.00,0.00,0.00,0.00,21.00
6.00,2.00,2.00,1.00,0.00,300.00,3.00,0.50,0.00,0.00,0.00,0.00,3.50
7.00,10.00,7.00,1.00,0.00,100.00,3.50,0.50,0.00,0.00,0.00,0.00,4.00
57.00,63.00,32.00,5.00,4.00,178.12,28.50,2.50,4.00,4.00,0.00,0.00,39.00
32.00,34.00,23.00,1.00,3.00,139.13,16.00,0.50,3.00,0.00,0.00,0.00,19.50
15.00,14.00,11.00,0.00,1.00,136.36,7.50,0.00,1.00,0.00,0.00,0.00,8.50
8.00,13.00,8.00,1.00,0.00,100.00,4.00,0.50,0.00,0.00,0.00,0.00,4.50
12.00,27.00,13.00,1.00,0.00,92.30,6.00,0.50,0.00,0.00,0.00,0.00,6.50
24.00,28.00,19.00,3.00,0.00,126.31,12.00,1.50,0.00,0.00,0.00,0.00,13.50
11.00,14.00,6.00,0.00,1.00,183.33,5.50,0.00,1.00,0.00,0.00,0.00,6.50
1.00,4.00,1.00,0.00,0.00,100.00,0.50,0.00,0.00,0.00,0.00,0.00,0.50
79.00,91.00,51.00,6.00,4.00,154.90,39.50,3.00,4.00,4.00,0.00,0.00,50.50
23.00,40.00,23.00,3.00,0.00,100.00,11.50,1.50,0.00,0.00,0.00,0.00,13.00
2.00,4.00,5.00,0.00,0.00,40.00,1.00,0.00,0.00,0.00,0.00,-3.00,-2.00
35.00,29.00,20.00,5.00,0.00,175.00,17.50,2.50,0.00,0.00,0.00,0.00,20.00
7.00,10.00,10.00,1.00,0.00,70.00,3.50,0.50,0.00,0.00,0.00,0.00,4.00
4.00,7.00,3.00,1.00,0.00,133.33,2.00,0.50,0.00,0.00,0.00,0.00,2.50
4.00,9.00,5.00,0.00,0.00,80.00,2.00,0.00,0.00,0.00,0.00,0.00,2.00
3.00,8.00,3.00,0.00,0.00,100.00,1.50,0.00,0.00,0.00,0.00,0.00,1.50
30.00,29.00,25.00,5.00,0.00,120.00,15.00,2.50,0.00,0.00,0.00,0.00,17.50
24.00,40.00,21.00,3.00,0.00,114.28,12.00,1.50,0.00,0.00,0.00,0.00,13.50
68.00,66.00,40.00,5.00,3.00,170.00,34.00,2.50,3.00,4.00,0.00,0.00,43.50
21.00,28.00,19.00,2.00,0.00,110.52,10.50,1.00,0.00,0.00,0.00,0.00,11.50
10.00,13.00,7.00,0.00,1.00,142.85,5.00,0.00,1.00,0.00,0.00,0.00,6.00
5.00,12.00,5.00,0.00,0.00,100.00,2.50,0.00,0.00,0.00,0.00,0.00,2.50
12.00,23.00,15.00,1.00,0.00,80.00,6.00,0.50,0.00,0.00,0.00,0.00,6.50
50.00,76.00,50.00,4.00,1.00,100.00,25.00,2.00,1.00,4.00,0.00,0.00,32.00
23.00,31.00,19.00,2.00,0.00,121.05,11.50,1.00,0.00,0.00,0.00,0.00,12.50
10.00,13.00,9.00,1.00,0.00,111.11,5.00,0.50,0.00,0.00,0.00,0.00,5.50
16.00,30.00,15.00,1.00,0.00,106.66,8.00,0.50,0.00,0.00,0.00,0.00,8.50
3.00,9.00,7.00,0.00,0.00,42.85,1.50,0.00,0.00,0.00,0.00,-3.00,-1.50
1.00,5.00,2.00,0.00,0.00,50.00,0.50,0.00,0.00,0.00,0.00,-2.00,-1.50
7.00,4.00,3.00,0.00,1.00,233.33,3.50,0.00,1.00,0.00,0.00,0.00,4.50
1.00,2.00,1.00,0.00,0.00,100.00,0.50,0.00,0.00,0.00,0.00,0.00,0.50
10.00,13.00,9.00,1.00,0.00,111.11,5.00,0.50,0.00,0.00,0.00,0.00,5.50
30.00,48.00,28.00,4.00,0.00,107.14,15.00,2.00,0.00,0.00,0.00,0.00,17.00
10.00,19.00,13.00,2.00,0.00,76.92,5.00,1.00,0.00,0.00,0.00,0.00,6.00
23.00,46.00,24.00,2.00,0.00,95.83,11.50,1.00,0.00,0.00,0.00,0.00,12.50
6.00,4.00,4.00,0.00,1.00,150.00,3.00,0.00,1.00,0.00,0.00,0.00,4.00
30.00,44.00,28.00,2.00,0.00,107.14,15.00,1.00,0.00,0.00,0.00,0.00,16.00
9.00,17.00,8.00,1.00,0.00,112.50,4.50,0.50,0.00,0.00,0.00,0.00,5.00
16.00,14.00,16.00,2.00,0.00,100.00,8.00,1.00,0.00,0.00,0.00,0.00,9.00
76.00,95.00,58.00,10.00,1.00,131.03,38.00,5.00,1.00,4.00,0.00,0.00,48.00
15.00,30.00,17.00,2.00,0.00,88.23,7.50,1.00,0.00,0.00,0.00,0.00,8.50
4.00,7.00,8.00,0.00,0.00,50.00,2.00,0.00,0.00,0.00,0.00,-2.00,0.00
59.00,41.00,23.00,3.00,5.00,256.52,29.50,1.50,5.00,4.00,0.00,0.00,40.00
58.00,61.00,42.00,8.00,0.00,138.09,29.00,4.00,0.00,4.00,0.00,0.00,37.00
13.00,35.00,18.00,1.00,0.00,72.22,6.50,0.50,0.00,0.00,0.00,0.00,7.00
10.00,15.00,15.00,0.00,1.00,66.66,5.00,0.00,1.00,0.00,0.00,-1.00,5.00
1.00,3.00,2.00,0.00,0.00,50.00,0.50,0.00,0.00,0.00,0.00,-2.00,-1.50
10.00,12.00,8.00,1.00,0.00,125.00,5.00,0.50,0.00,0.00,0.00,0.00,5.50
20.00,29.00,18.00,2.00,0.00,111.11,10.00,1.00,0.00,0.00,0.00,0.00,11.00
8.00,7.00,6.00,2.00,0.00,133.33,4.00,1.00,0.00,0.00,0.00,0.00,5.00
13.00,14.00,11.00,1.00,0.00,118.18,6.50,0.50,0.00,0.00,0.00,0.00,7.00
0.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,-3.00
80.00,82.00,56.00,7.00,3.00,142.85,40.00,3.50,3.00,4.00,0.00,0.00,50.50
1.00,4.00,4.00,0.00,0.00,25.00,0.50,0.00,0.00,0.00,0.00,-3.00,-2.50
60.00,75.00,58.00,6.00,0.00,103.44,30.00,3.00,0.00,4.00,0.00,0.00,37.00
18.00,14.00,14.00,3.00,0.00,128.57,9.00,1.50,0.00,0.00,0.00,0.00,10.50
87.00,75.00,48.00,10.00,3.00,181.25,43.50,5.00,3.00,4.00,0.00,0.00,55.50
27.00,39.00,21.00,1.00,2.00,128.57,13.50,0.50,2.00,0.00,0.00,0.00,16.00
9.00,20.00,13.00,0.00,0.00,69.23,4.50,0.00,0.00,0.00,0.00,-1.00,3.50
17.00,35.00,22.00,2.00,0.00,77.27,8.50,1.00,0.00,0.00,0.00,0.00,9.50
22.00,22.00,16.00,4.00,0.00,137.50,11.00,2.00,0.00,0.00,0.00,0.00,13.00
17.00,35.00,26.00,1.00,0.00,65.38,8.50,0.50,0.00,0.00,0.00,-1.00,8.00
68.00,60.00,40.00,4.00,4.00,170.00,34.00,2.00,4.00,4.00,0.00,0.00,44.00
34.00,37.00,17.00,1.00,3.00,200.00,17.00,0.50,3.00,0.00,0.00,0.00,20.50
22.00,36.00,22.00,2.00,0.00,100.00,11.00,1.00,0.00,0.00,0.00,0.00,12.00
34.00,45.00,29.00,4.00,0.00,117.24,17.00,2.00,0.00,0.00,0.00,0.00,19.00
50.00,48.00,30.00,3.00,3.00,166.66,25.00,1.50,3.00,4.00,0.00,0.00,33.50
3.00,7.00,6.00,0.00,0.00,50.00,1.50,0.00,0.00,0.00,0.00,-2.00,-0.50
3.00,11.00,7.00,0.00,0.00,42.85,1.50,0.00,0.00,0.00,0.00,-3.00,-1.50
34.00,38.00,17.00,2.00,2.00,200.00,17.00,1.00,2.00,0.00,0.00,0.00,20.00
0.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,-3.00
16.00,16.00,7.00,2.00,1.00,228.57,8.00,1.00,1.00,0.00,0.00,0.00,10.00
24.00,24.00,18.00,3.00,1.00,133.33,12.00,1.50,1.00,0.00,0.00,0.00,14.50
16.00,17.00,11.00,1.00,1.00,145.45,8.00,0.50,1.00,0.00,0.00,0.00,9.50
78.00,64.00,46.00,6.00,5.00,169.56,39.00,3.00,5.00,4.00,0.00,0.00,51.00
12.00,23.00,14.00,1.00,0.00,85.71,6.00,0.50,0.00,0.00,0.00,0.00,6.50
26.00,46.00,24.00,0.00,1.00,108.33,13.00,0.00,1.00,0.00,0.00,0.00,14.00
10.00,14.00,7.00,0.00,0.00,142.85,5.00,0.00,0.00,0.00,0.00,0.00,5.00
21.00,22.00,20.00,2.00,1.00,105.00,10.50,1.00,1.00,0.00,0.00,0.00,12.50
7.00,7.00,6.00,1.00,0.00,116.66,3.50,0.50,0.00,0.00,0.00,0.00,4.00
23.00,36.00,20.00,3.00,1.00,115.00,11.50,1.50,1.00,0.00,0.00,0.00,14.00
29.00,39.00,27.00,2.00,1.00,107.40,14.50,1.00,1.00,0.00,0.00,0.00,16.50
3.00,21.00,8.00,0.00,0.00,37.50,1.50,0.00,0.00,0.00,0.00,-3.00,-1.50
26.00,14.00,13.00,0.00,3.00,200.00,13.00,0.00,3.00,0.00,0.00,0.00,16.00
22.00,36.00,14.00,0.00,2.00,157.14,11.00,0.00,2.00,0.00,0.00,0.00,13.00
12.00,22.00,9.00,0.00,1.00,133.33,6.00,0.00,1.00,0.00,0.00,0.00,7.00
7.00,2.00,4.00,1.00,0.00,175.00,3.50,0.50,0.00,0.00,0.00,0.00,4.00
55.00,65.00,42.00,8.00,0.00,130.95,27.50,4.00,0.00,4.00,0.00,0.00,35.50
73.00,76.00,39.00,8.00,4.00,187.17,36.50,4.00,4.00,4.00,0.00,0.00,48.50
50.00,37.00,26.00,6.00,3.00,192.30,25.00,3.00,3.00,4.00,0.00,0.00,35.00
0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,-3.00
15.00,12.00,7.00,0.00,2.00,214.28,7.50,0.00,2.00,0.00,0.00,0.00,9.50
0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,-3.00
5.00,9.00,4.00,0.00,0.00,125.00,2.50,0.00,0.00,0.00,0.00,0.00,2.50
0.00,1.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,-3.00
7.00,9.00,7.00,0.00,1.00,100.00,3.50,0.00,1.00,0.00,0.00,0.00,4.50
12.00,11.00,6.00,1.00,1.00,200.00,6.00,0.50,1.00,0.00,0.00,0.00,7.50
40.00,47.00,28.00,7.00,0.00,142.85,20.00,3.50,0.00,0.00,0.00,0.00,23.50
62.00,53.00,39.00,5.00,3.00,158.97,31.00,2.50,3.00,4.00,0.00,0.00,40.50
16.00,11.00,9.00,1.00,1.00,177.77,8.00,0.50,1.00,0.00,0.00,0.00,9.50
2.00,8.00,2.00,0.00,0.00,100.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
15.00,21.00,12.00,2.00,0.00,125.00,7.50,1.00,0.00,0.00,0.00,0.00,8.50
11.00,16.00,13.00,1.00,0.00,84.61,5.50,0.50,0.00,0.00,0.00,0.00,6.00
1.00,1.00,1.00,0.00,0.00,100.00,0.50,0.00,0.00,0.00,0.00,0.00,0.50
56.00,79.00,50.00,5.00,1.00,112.00,28.00,2.50,1.00,4.00,0.00,0.00,35.50
32.00,33.00,22.00,4.00,1.00,145.45,16.00,2.00,1.00,0.00,0.00,0.00,19.00
18.00,17.00,12.00,0.00,2.00,150.00,9.00,0.00,2.00,0.00,0.00,0.00,11.00
19.00,20.00,15.00,2.00,0.00,126.66,9.50,1.00,0.00,0.00,0.00,0.00,10.50
7.00,9.00,4.00,1.00,0.00,175.00,3.50,0.50,0.00,0.00,0.00,0.00,4.00
7.00,10.00,5.00,1.00,0.00,140.00,3.50,0.50,0.00,0.00,0.00,0.00,4.00
0.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,-3.00
6.00,10.00,4.00,1.00,0.00,150.00,3.00,0.50,0.00,0.00,0.00,0.00,3.50
6.00,7.00,6.00,0.00,0.00,100.00,3.00,0.00,0.00,0.00,0.00,0.00,3.00
0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,-3.00
29.00,23.00,20.00,3.00,2.00,145.00,14.50,1.50,2.00,0.00,0.00,0.00,18.00
25.00,34.00,18.00,4.00,0.00,138.88,12.50,2.00,0.00,0.00,0.00,0.00,14.50
15.00,23.00,17.00,1.00,0.00,88.23,7.50,0.50,0.00,0.00,0.00,0.00,8.00
6.00,23.00,14.00,0.00,0.00,42.85,3.00,0.00,0.00,0.00,0.00,-3.00,0.00
17.00,19.00,11.00,1.00,1.00,154.54,8.50,0.50,1.00,0.00,0.00,0.00,10.00
1.00,3.00,4.00,0.00,0.00,25.00,0.50,0.00,0.00,0.00,0.00,-3.00,-2.50
30.00,26.00,21.00,0.00,2.00,142.85,15.00,0.00,2.00,0.00,0.00,0.00,17.00
8.00,23.00,9.00,0.00,0.00,88.88,4.00,0.00,0.00,0.00,0.00,0.00,4.00
5.00,8.00,3.00,1.00,0.00,166.66,2.50,0.50,0.00,0.00,0.00,0.00,3.00
7.00,6.00,3.00,1.00,0.00,233.33,3.50,0.50,0.00,0.00,0.00,0.00,4.00
6.00,7.00,5.00,1.00,0.00,120.00,3.00,0.50,0.00,0.00,0.00,0.00,3.50
63.00,60.00,39.00,8.00,2.00,161.53,31.50,4.00,2.00,4.00,0.00,0.00,41.50
5.00,3.00,5.00,1.00,0.00,100.00,2.50,0.50,0.00,0.00,0.00,0.00,3.00
25.00,55.00,35.00,0.00,0.00,71.42,12.50,0.00,0.00,0.00,0.00,0.00,12.50
27.00,32.00,20.00,2.00,2.00,135.00,13.50,1.00,2.00,0.00,0.00,0.00,16.50
11.00,15.00,11.00,0.00,1.00,100.00,5.50,0.00,1.00,0.00,0.00,0.00,6.50
7.00,11.00,5.00,1.00,0.00,140.00,3.50,0.50,0.00,0.00,0.00,0.00,4.00
0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,-3.00
40.00,58.00,38.00,5.00,0.00,105.26,20.00,2.50,0.00,0.00,0.00,0.00,22.50
84.00,89.00,63.00,9.00,1.00,133.33,42.00,4.50,1.00,4.00,0.00,0.00,51.50
22.00,25.00,18.00,3.00,0.00,122.22,11.00,1.50,0.00,0.00,0.00,0.00,12.50
1.00,4.00,1.00,0.00,0.00,100.00,0.50,0.00,0.00,0.00,0.00,0.00,0.50
19.00,24.00,18.00,1.00,1.00,105.55,9.50,0.50,1.00,0.00,0.00,0.00,11.00
29.00,56.00,32.00,3.00,0.00,90.62,14.50,1.50,0.00,0.00,0.00,0.00,16.00
2.00,9.00,7.00,0.00,0.00,28.57,1.00,0.00,0.00,0.00,0.00,-3.00,-2.00
0.00,4.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,-3.00
25.00,54.00,24.00,3.00,0.00,104.16,12.50,1.50,0.00,0.00,0.00,0.00,14.00
